CRN,semester_code,studentID,course_code,credentialnum,letter_grade
1053,202202,2453,C0116,9,C-
1061,202504,3387,C0002,27,I
1174,202504,3142,C0126,1,C
1021,202203,4076,C0155,26,F
1078,202403,4529,C0197,3,C+
1177,202003,2583,C0025,10,A-
1144,202502,4905,C0106,14,C
1163,202304,117,C0081,13,I
1099,202404,27,C0004,8,A
1156,202104,4042,C0179,3,C+
1124,202302,4620,C0062,14,B
1045,202403,4039,C0119,1,F
1010,202502,4443,C0144,30,D+
1053,202302,122,C0113,20,A
1082,202503,1008,C0185,6,B-
1030,202303,3031,C0117,38,C
1131,202103,336,C0088,39,C-
1140,202301,2670,C0172,14,F
1051,202202,654,C0059,14,D+
1163,202103,1122,C0011,31,B
1077,202504,976,C0180,22,D-
1005,202104,3144,C0106,7,C-
1087,202401,2935,C0083,13,D+
1193,202003,95,C0196,2,B+
1021,202402,3516,C0138,17,D-
1139,202502,3448,C0095,9,A-
1151,202104,4135,C0139,27,D-
1094,202404,1175,C0183,6,B+
1039,202302,4362,C0022,2,D
1032,202203,4276,C0191,4,C+
1161,202202,3755,C0108,7,D-
1148,202404,12,C0152,21,B+
1036,202104,1987,C0124,10,I
1161,202401,2043,C0044,35,F
1052,202003,604,C0077,36,D+
1040,202402,3723,C0194,30,B
1017,202204,4773,C0059,39,C+
1084,202203,1414,C0023,37,D+
1023,202102,1465,C0102,38,D-
1165,202402,3857,C0097,38,F
1130,202504,3893,C0086,35,C-
1040,202104,4316,C0100,4,D
1099,202301,3124,C0183,18,D+
1011,202102,1830,C0098,20,I
1050,202504,2862,C0009,18,C-
1179,202502,4669,C0137,4,I
1158,202204,3415,C0069,26,D-
1021,202304,2674,C0111,9,B+
1190,202403,2914,C0101,16,A-
1044,202401,2611,C0088,2,I
1084,202203,4952,C0140,40,D+
1161,202504,4248,C0170,27,A
1059,202501,4465,C0099,28,C
1163,202201,2896,C0086,17,A+
1198,202001,171,C0195,6,B
1118,202402,1897,C0040,10,A+
1131,202502,3316,C0070,17,C-
1165,202202,3268,C0169,3,D
1042,202201,3696,C0116,31,A-
1000,202204,3598,C0116,23,C+
1026,202203,2858,C0033,24,I
1148,202102,4047,C0180,29,C-
1086,202104,1418,C0156,15,I
1144,202104,536,C0022,26,A+
1165,202502,449,C0161,38,B+
1195,202103,1159,C0158,21,I
1042,202003,4229,C0077,1,C+
1124,202404,4078,C0176,30,I
1024,202001,4613,C0161,23,C
1100,202101,2726,C0129,2,B-
1027,202103,434,C0143,23,A-
1113,202403,2002,C0094,9,B-
1163,202204,1917,C0098,33,C-
1143,202203,1090,C0182,11,C+
1054,202203,2881,C0047,26,D+
1057,202402,2424,C0003,4,F
1121,202402,3711,C0018,14,C
1101,202403,4480,C0070,39,A-
1052,202301,3779,C0055,11,A
1065,202403,3431,C0145,24,D+
1160,202304,2545,C0069,19,B+
1054,202001,1199,C0195,40,F
1046,202503,2981,C0116,39,B
1001,202004,4889,C0180,32,B+
1024,202404,2653,C0157,25,A-
1177,202201,3284,C0014,1,F
1089,202402,795,C0200,36,F
1046,202501,2295,C0134,30,F
1050,202103,1601,C0037,40,B
1003,202503,1301,C0158,25,A-
1141,202202,3384,C0038,11,A+
1175,202403,1956,C0169,1,A+
1189,202303,229,C0194,13,B
1047,202304,3716,C0082,35,B
1123,202302,12,C0171,28,D+
1153,202403,4704,C0164,1,A-
1082,202303,3611,C0181,25,F
1147,202202,813,C0060,17,B
1184,202104,708,C0115,13,C+
1092,202001,404,C0177,39,D
1176,202204,3096,C0107,32,B+
1060,202202,3398,C0004,32,D-
1051,202302,2838,C0156,23,B-
1019,202501,2840,C0010,40,B+
1080,202501,1476,C0050,10,D+
1178,202002,4836,C0148,9,A
1163,202401,4550,C0161,26,A-
1164,202304,1558,C0192,10,B+
1093,202302,3853,C0025,10,A-
1151,202204,2739,C0195,13,D+
1055,202201,3900,C0073,21,F
1055,202003,3476,C0134,26,C
1119,202501,3906,C0047,29,C
1130,202001,2021,C0198,40,D-
1075,202404,4393,C0076,9,C
1038,202101,1564,C0184,18,B+
1106,202404,1371,C0018,32,A
1198,202504,1688,C0014,5,B
1102,202501,3259,C0049,18,C-
1144,202401,1728,C0103,20,I
1139,202502,1070,C0133,4,B+
1055,202001,743,C0017,34,C
1011,202102,4330,C0170,38,C
1019,202202,2379,C0099,5,B-
1056,202104,866,C0116,10,C
1164,202502,3989,C0088,30,A-
1152,202203,3626,C0154,23,C+
1098,202001,3154,C0067,19,C+
1113,202203,3124,C0044,30,C+
1037,202503,255,C0050,36,I
1161,202504,798,C0195,31,B
1108,202502,4861,C0083,20,C-
1098,202002,3055,C0055,4,C-
1123,202101,1711,C0014,37,A-
1086,202002,2922,C0031,19,B
1090,202404,1227,C0188,24,A-
1042,202304,3762,C0195,13,D-
1153,202501,4828,C0177,26,D+
1080,202104,3077,C0107,23,B+
1075,202504,4457,C0193,39,A+
1053,202103,1224,C0030,14,A
1025,202203,2365,C0198,20,A-
1189,202502,124,C0133,20,B
1125,202304,654,C0042,6,C-
1009,202301,1313,C0092,21,B
1152,202401,744,C0014,39,B+
1140,202502,2774,C0094,40,B
1019,202304,963,C0181,16,B-
1020,202504,2693,C0016,7,F
1015,202404,3471,C0200,32,C
1187,202502,1059,C0049,6,B-
1120,202403,132,C0050,8,C
1075,202203,697,C0106,23,A
1020,202304,3206,C0036,7,D+
1050,202503,891,C0185,5,I
1197,202402,4317,C0190,29,A
1037,202202,2464,C0075,8,C
1183,202403,2823,C0090,16,A
1056,202401,4168,C0094,22,A+
1095,202104,2346,C0178,17,B
1137,202301,2077,C0026,9,C
1090,202402,2256,C0124,36,B-
1196,202204,3766,C0077,10,A-
1024,202003,3086,C0113,3,D+
1120,202504,4710,C0156,3,B+
1143,202503,634,C0064,11,A-
1043,202304,503,C0161,39,F
1098,202202,2875,C0172,1,D-
1073,202003,4881,C0108,12,C
1071,202104,4886,C0177,39,C+
1016,202102,1840,C0104,29,D
1182,202402,1574,C0134,4,B-
1027,202504,4696,C0026,28,B
1019,202501,4232,C0116,27,C-
1047,202403,1276,C0171,28,C+
1184,202501,4115,C0151,29,F
1001,202201,4615,C0199,30,D
1071,202301,1014,C0072,4,D+
1110,202203,4114,C0036,17,D-
1080,202002,3095,C0120,21,D
1125,202402,154,C0038,25,D
1190,202104,2290,C0061,9,D
1051,202403,701,C0174,21,F
1140,202103,3803,C0187,3,A+
1121,202303,1962,C0130,36,A+
1000,202101,1888,C0163,4,B-
1101,202001,1587,C0133,27,I
1150,202301,2630,C0142,32,C+
1059,202504,4631,C0096,17,I
1159,202302,574,C0035,11,A+
1131,202203,2457,C0096,35,B+
1020,202403,1541,C0062,20,B
1153,202004,3976,C0142,22,B
1113,202504,445,C0089,19,A+
1143,202202,342,C0128,28,F
1101,202102,3938,C0135,33,B+
1059,202501,1390,C0104,38,C+
1160,202002,1990,C0159,6,B
1180,202404,612,C0080,7,D
1191,202104,3230,C0050,2,D-
1117,202001,2763,C0191,34,B+
1122,202503,3171,C0116,34,I
1049,202001,4770,C0106,16,A-
1017,202203,3753,C0168,30,A+
1165,202302,2731,C0041,9,C+
1155,202101,2797,C0043,38,B
1054,202403,3860,C0131,1,A+
1139,202203,3376,C0009,39,D+
1172,202204,4822,C0043,40,B-
1090,202001,1884,C0065,32,A+
1031,202503,1512,C0198,9,I
1173,202304,1432,C0097,6,B
1018,202501,1592,C0112,21,B
1072,202301,3601,C0050,7,B+
1067,202202,113,C0011,12,B-
1065,202102,4471,C0141,12,A
1000,202404,788,C0137,39,D-
1115,202301,3076,C0119,20,A+
1001,202003,247,C0141,5,F
1163,202103,4072,C0102,34,C+
1124,202504,617,C0044,27,C-
1171,202404,52,C0092,2,D+
1167,202304,3650,C0182,29,A-
1089,202504,4948,C0142,18,C
1065,202103,648,C0030,17,D-
1055,202401,1486,C0068,34,C
1018,202104,1017,C0157,37,A
1012,202303,3612,C0147,2,A-
1042,202402,1955,C0120,32,F
1108,202202,4391,C0127,5,C-
1176,202101,1200,C0149,38,C+
1135,202103,853,C0031,31,C-
1082,202001,2930,C0134,8,A+
1057,202404,2767,C0097,29,B
1035,202202,1859,C0023,26,A
1152,202304,3737,C0186,27,C
1044,202403,3778,C0116,7,B
1115,202301,246,C0072,4,D
1018,202204,2225,C0060,39,B-
1199,202403,3954,C0009,34,A-
1148,202502,1486,C0162,20,F
1074,202004,4037,C0081,15,I
1159,202003,2303,C0043,8,B
1158,202304,3859,C0027,1,B-
1179,202204,4405,C0048,20,B-
1140,202501,1583,C0125,4,B+
1074,202401,2110,C0148,4,B-
1147,202502,1843,C0149,32,B+
1153,202103,2491,C0166,9,A-
1038,202402,722,C0082,7,C+
1186,202002,1723,C0011,10,C-
1039,202202,2099,C0020,28,C+
1013,202502,2475,C0196,34,A
1196,202204,1844,C0158,1,A-
1035,202402,703,C0005,24,C-
1001,202404,2323,C0112,16,C+
1053,202003,1746,C0005,33,B
1062,202303,3779,C0162,9,F
1137,202503,2240,C0110,34,D
1013,202101,3376,C0132,6,B-
1109,202104,2253,C0137,39,B+
1065,202504,878,C0174,3,B-
1001,202504,1851,C0170,26,F
1195,202004,1819,C0190,39,I
1034,202301,1639,C0021,1,D
1191,202403,1911,C0199,40,A-
1097,202502,1658,C0028,20,D+
1057,202004,4767,C0110,21,D+
1184,202503,1645,C0031,24,C
1146,202102,1332,C0198,33,A+
1197,202102,3984,C0160,40,A-
1049,202101,3337,C0005,8,D-
1011,202204,4625,C0188,7,F
1151,202403,937,C0161,36,C+
1125,202304,4593,C0123,18,I
1119,202103,4275,C0129,30,B
1088,202502,3382,C0198,39,C-
1042,202101,158,C0015,16,I
1158,202501,288,C0003,5,F
1028,202501,4315,C0140,26,B+
1009,202001,2819,C0040,37,B+
1107,202402,1547,C0155,36,D+
1086,202404,4976,C0132,9,D-
1065,202003,3108,C0190,2,D+
1093,202502,607,C0189,37,C+
1135,202504,3506,C0109,40,D+
1176,202403,3035,C0089,24,A
1070,202103,4374,C0015,24,A-
1146,202502,2060,C0076,19,B
1155,202103,2365,C0136,26,D
1140,202101,3435,C0146,10,D
1038,202002,2096,C0121,7,B-
1073,202202,3972,C0153,40,A
1151,202203,1133,C0176,30,I
1142,202101,65,C0143,28,B
1136,202004,688,C0009,12,A
1008,202104,3645,C0181,14,F
1197,202404,4520,C0140,1,D+
1111,202502,3652,C0046,33,D
1175,202001,1520,C0125,34,C
1150,202303,3789,C0110,28,C-
1082,202202,903,C0003,5,D
1019,202103,1571,C0062,29,C+
1191,202202,966,C0048,20,B-
1178,202002,3975,C0056,34,A+
1043,202401,101,C0090,18,D+
1163,202002,4142,C0195,21,A-
1158,202201,3150,C0192,12,D-
1135,202402,1216,C0060,39,D-
1111,202002,3177,C0074,2,D
1174,202203,4616,C0067,7,A+
1122,202503,3154,C0078,40,C+
1013,202004,1632,C0037,1,C+
1167,202504,357,C0108,3,I
1171,202504,1609,C0088,32,B
1058,202204,894,C0043,3,B
1050,202104,3498,C0192,22,A
1129,202201,2733,C0122,24,B+
1057,202304,2532,C0091,10,B
1038,202404,2626,C0193,4,A
1069,202502,1817,C0161,39,I
1007,202501,3683,C0038,13,B
1008,202103,2905,C0109,9,A
1175,202504,3293,C0051,18,D-
1107,202103,4860,C0117,14,F
1091,202103,1396,C0071,16,D-
1024,202402,3534,C0071,16,D-
1103,202104,4075,C0009,23,A+
1136,202004,2292,C0076,37,D
1020,202403,3554,C0113,7,B
1102,202203,1922,C0107,35,C
1073,202104,2323,C0170,39,C+
1181,202101,3108,C0060,20,B-
1087,202104,4931,C0029,14,A-
1117,202401,906,C0034,12,C+
1189,202001,443,C0037,39,F
1062,202101,1635,C0178,15,I
1102,202201,4522,C0098,36,D-
1177,202002,1076,C0093,26,D
1081,202402,1903,C0102,20,A-
1072,202402,1920,C0180,29,D+
1100,202003,2281,C0091,12,I
1092,202504,4843,C0039,28,A+
1083,202402,4859,C0053,26,B
1112,202203,1498,C0086,5,I
1059,202003,4063,C0195,10,A+
1182,202101,1437,C0066,21,A
1095,202404,2727,C0135,9,D-
1192,202403,2075,C0026,31,B+
1121,202103,1026,C0091,11,D-
1043,202304,1438,C0160,38,B+
1198,202001,840,C0066,31,D
1061,202504,693,C0147,3,F
1059,202503,2983,C0099,29,B+
1115,202503,283,C0030,1,C-
1122,202201,2324,C0168,4,B+
1033,202204,1346,C0077,19,A
1160,202401,3058,C0095,37,C-
1024,202101,3276,C0022,11,B-
1144,202501,2227,C0118,16,A+
1099,202503,4862,C0097,19,A+
1085,202101,386,C0143,3,D-
1002,202201,1416,C0073,6,A-
1118,202404,2014,C0161,22,I
1150,202404,732,C0156,31,I
1045,202301,2726,C0102,7,C+
1060,202101,2230,C0043,38,D+
1151,202401,4286,C0185,35,D-
1184,202101,704,C0129,17,A+
1199,202004,4266,C0162,33,F
1198,202502,3033,C0181,2,F
1000,202201,1533,C0020,9,D+
1034,202502,4736,C0052,36,C+
1055,202502,4717,C0035,37,D-
1055,202501,4026,C0026,20,B
1181,202204,1485,C0116,12,B
1068,202201,714,C0158,23,D+
1032,202501,4421,C0078,32,C-
1160,202101,4677,C0135,22,B+
1047,202204,2626,C0057,16,B+
1136,202001,2972,C0108,12,D+
1047,202501,870,C0077,31,I
1048,202203,989,C0169,25,A-
1044,202504,1062,C0011,26,D+
1058,202004,2990,C0074,10,A+
1056,202101,447,C0196,24,B
1081,202502,55,C0119,23,A+
1125,202402,2313,C0055,28,I
1153,202103,723,C0196,10,B-
1020,202303,3838,C0102,33,A+
1020,202402,3498,C0126,7,D+
1138,202502,1210,C0010,39,B-
1014,202303,1474,C0039,5,C+
1038,202101,1778,C0189,27,C-
1048,202104,253,C0066,14,A+
1056,202102,584,C0120,10,B
1083,202202,3943,C0069,18,C-
1157,202502,979,C0187,34,C
1134,202104,2047,C0020,25,A-
1086,202003,4557,C0095,25,D-
1167,202303,4232,C0070,37,B-
1160,202501,599,C0148,20,B+
1060,202101,2265,C0023,8,C
1185,202102,2697,C0135,28,B+
1074,202503,3229,C0017,4,C+
1126,202104,2079,C0157,14,D
1098,202201,4737,C0117,30,D+
1008,202102,3773,C0100,7,B+
1179,202503,1811,C0033,26,D+
1144,202004,894,C0112,27,I
1052,202502,692,C0016,37,D
1161,202401,4842,C0159,25,D+
1100,202101,4071,C0169,15,A-
1067,202502,2561,C0008,39,C-
1154,202401,988,C0117,26,C
1170,202402,4388,C0143,27,C-
1111,202101,1426,C0004,9,D
1146,202201,2980,C0107,32,D-
1125,202201,92,C0141,11,C
1059,202201,3537,C0017,16,C-
1145,202101,2950,C0113,10,D
1125,202004,4841,C0091,26,C
1081,202302,3327,C0018,29,I
1121,202504,2794,C0119,20,C-
1194,202402,2432,C0098,8,C+
1063,202104,3123,C0197,19,B+
1176,202102,3953,C0058,28,D+
1075,202401,4552,C0174,25,C-
1047,202304,87,C0034,11,I
1078,202201,2971,C0116,6,C
1048,202004,2177,C0009,40,C
1155,202502,4325,C0188,26,B
1013,202001,813,C0057,24,B+
1055,202501,498,C0178,29,I
1013,202002,1386,C0102,40,C+
1107,202303,4678,C0059,36,C
1145,202003,4116,C0004,28,C+
1148,202502,1284,C0190,7,B+
1144,202003,2691,C0158,29,A
1115,202001,4094,C0022,20,D
1178,202003,2047,C0050,11,D+
1123,202401,2082,C0056,1,A
1125,202102,221,C0082,38,I
1075,202102,1782,C0197,35,I
1054,202503,2727,C0097,14,B-
1007,202101,2745,C0155,3,C+
1049,202003,323,C0100,1,C
1092,202401,67,C0010,39,I
1140,202401,4884,C0035,33,A
1108,202101,4285,C0165,8,D-
1166,202504,127,C0008,40,D+
1127,202304,1785,C0010,13,C-
1175,202202,1358,C0161,8,C
1067,202104,4022,C0037,4,A+
1070,202404,1970,C0119,8,A-
1054,202002,3813,C0061,25,D
1026,202304,2720,C0094,17,F
1187,202201,3067,C0017,27,A+
1176,202404,3476,C0160,25,B+
1108,202202,1196,C0199,3,F
1108,202103,1875,C0015,19,A+
1032,202504,4623,C0002,30,C+
1112,202201,2292,C0050,33,A-
1114,202302,2833,C0126,37,F
1060,202002,3387,C0132,18,C+
1169,202501,2036,C0117,29,B
1110,202003,728,C0151,6,A-
1175,202503,3550,C0033,38,D+
1022,202201,3787,C0088,5,D
1020,202103,114,C0022,21,B+
1168,202204,4906,C0074,32,C
1076,202204,1538,C0138,33,F
1030,202002,4789,C0199,33,A+
1071,202202,968,C0015,21,B
1020,202504,3980,C0121,36,B+
1003,202404,2439,C0190,14,D
1098,202204,4443,C0011,7,D
1022,202203,2612,C0174,5,B+
1044,202502,3761,C0184,19,F
1127,202504,3726,C0161,32,B-
1071,202504,2789,C0014,23,I
1175,202203,4432,C0072,27,I
1063,202102,3401,C0143,11,C+
1174,202302,1864,C0149,9,C+
1188,202504,1683,C0121,22,F
1035,202303,4433,C0151,17,D+
1048,202204,4938,C0063,30,A
1046,202203,4126,C0174,17,B-
1188,202003,3165,C0035,17,A
1198,202204,2294,C0067,28,B-
1020,202403,3469,C0050,38,B+
1054,202304,3421,C0077,18,A-
1072,202302,2172,C0042,38,D
1062,202402,2628,C0071,15,F
1070,202001,816,C0118,11,F
1101,202002,4227,C0199,25,D
1068,202502,4190,C0197,1,A+
1017,202003,912,C0058,36,C-
1168,202104,554,C0039,10,B-
1000,202402,3729,C0152,36,C-
1043,202104,3597,C0114,40,D
1168,202003,161,C0163,34,D+
1079,202104,3861,C0176,17,A-
1060,202502,2551,C0075,4,D-
1137,202404,2580,C0177,3,B
1003,202303,4999,C0013,34,C-
1193,202503,4657,C0104,35,D-
1040,202201,3017,C0121,15,A
1142,202403,4992,C0148,17,D
1135,202401,3530,C0094,18,D-
1103,202102,3142,C0041,7,D-
1070,202102,277,C0141,33,D+
1098,202502,4206,C0070,8,D
1110,202302,1510,C0121,16,D-
1141,202402,850,C0002,13,C-
1170,202504,3685,C0144,7,I
1053,202102,2751,C0029,7,F
1064,202503,1749,C0075,35,A-
1095,202201,544,C0009,30,C+
1169,202502,3096,C0167,38,C-
1136,202504,2534,C0109,24,D+
1073,202001,3049,C0014,31,B-
1174,202404,3019,C0191,19,C
1141,202002,1255,C0041,25,D
1075,202201,3996,C0013,36,B
1060,202402,1599,C0011,38,D-
1044,202201,1039,C0052,34,I
1112,202102,4486,C0069,5,B-
1017,202304,4888,C0017,13,C-
1033,202403,763,C0035,35,B-
1199,202103,3932,C0193,34,D-
1013,202003,2549,C0025,33,B+
1020,202002,4251,C0155,30,A+
1033,202404,3853,C0083,6,C-
1132,202201,551,C0162,35,C
1094,202101,4271,C0110,30,B+
1036,202202,2311,C0137,9,A
1126,202004,80,C0168,22,A+
1015,202003,2743,C0025,4,B-
1060,202404,1348,C0022,11,D
1116,202002,4635,C0116,24,D+
1062,202101,3331,C0047,23,B-
1175,202503,3471,C0067,39,D-
1129,202002,3760,C0100,18,I
1018,202102,3843,C0010,12,F
1174,202004,4102,C0103,12,D-
1129,202503,2735,C0164,19,C
1170,202501,3254,C0049,6,C-
1017,202401,3411,C0023,4,B-
1090,202403,2808,C0114,38,C+
1046,202204,2490,C0119,24,C+
1052,202403,1559,C0038,1,B
1198,202404,2530,C0063,4,B
1006,202301,4804,C0060,25,C-
1105,202501,1889,C0200,37,B-
1158,202404,2048,C0042,17,B-
1116,202102,3580,C0150,10,C
1073,202402,1962,C0006,21,B
1079,202001,2225,C0148,22,A-
1129,202502,2884,C0181,3,B
1010,202304,2123,C0185,10,C
1115,202002,173,C0078,8,D
1017,202201,4624,C0199,30,B+
1057,202201,4279,C0022,32,C-
1100,202101,3069,C0050,15,A+
1197,202403,3913,C0079,40,A-
1127,202403,1937,C0103,30,D+
1031,202002,1569,C0113,13,B+
1045,202503,350,C0147,13,B+
1017,202101,2724,C0039,15,D
1041,202101,3151,C0100,36,C-
1134,202201,626,C0003,19,A
1180,202303,3610,C0061,11,A+
1021,202302,3318,C0106,12,A+
1028,202401,4665,C0108,12,C-
1034,202503,2060,C0133,4,D-
1165,202501,1216,C0136,33,A
1096,202203,209,C0183,6,B+
1030,202202,1738,C0098,7,F
1103,202502,2325,C0165,40,I
1051,202101,4112,C0057,29,D+
1103,202204,1979,C0122,33,B+
1087,202002,1922,C0081,34,C
1123,202303,2561,C0180,39,B+
1121,202401,4941,C0169,4,A
1101,202202,1126,C0155,6,B
1179,202004,1101,C0027,13,B+
1062,202402,1785,C0138,16,A
1141,202504,1061,C0053,1,D-
1074,202302,1121,C0122,31,B-
1050,202003,1842,C0163,16,A+
1106,202403,3869,C0130,27,B
1163,202503,1014,C0141,16,B-
1148,202102,2821,C0072,12,C
1005,202504,864,C0107,24,F
1081,202004,4432,C0089,40,A-
1062,202101,3425,C0158,38,D-
1077,202204,2351,C0181,20,C-
1034,202401,2530,C0179,36,C+
1094,202504,1201,C0118,32,B
1195,202302,1339,C0145,11,A+
1012,202203,1121,C0197,36,A+
1190,202502,4440,C0116,31,B+
1097,202103,2170,C0004,4,B-
1022,202002,1960,C0019,16,B
1004,202202,769,C0095,15,D+
1141,202202,379,C0083,33,B
1054,202501,3489,C0091,39,A+
1105,202104,2072,C0143,1,D
1076,202501,2336,C0057,20,C-
1030,202303,295,C0001,16,F
1184,202404,2406,C0104,27,A+
1020,202203,1386,C0048,30,I
1028,202001,244,C0063,35,F
1012,202003,2801,C0035,6,C-
1169,202502,949,C0117,16,A+
1153,202201,4165,C0194,28,D
1079,202503,2543,C0120,8,C-
1146,202301,4780,C0183,7,D-
1050,202201,1136,C0138,33,B+
1168,202302,2863,C0088,23,C-
1194,202504,4760,C0092,30,D
1049,202202,3545,C0164,20,C+
1175,202103,2243,C0120,34,I
1120,202304,3659,C0023,32,D-
1180,202001,4834,C0002,24,A
1028,202004,3823,C0198,22,C
1095,202201,3125,C0076,11,F
1038,202204,1328,C0146,36,F
1039,202004,4683,C0163,31,B
1081,202403,842,C0003,34,B
1166,202202,1954,C0008,25,A+
1098,202502,4042,C0117,20,A
1072,202001,2217,C0129,11,B
1142,202004,4927,C0034,25,A
1090,202003,968,C0014,22,C-
1194,202203,2223,C0050,14,C+
1005,202403,4119,C0062,39,B-
1072,202003,2640,C0175,31,B-
1039,202302,354,C0092,20,D-
1114,202001,892,C0017,22,C+
1095,202004,4574,C0186,22,B+
1111,202002,3622,C0022,36,C-
1015,202104,2386,C0092,39,A+
1141,202301,2998,C0115,21,C-
1069,202404,1001,C0060,13,I
1024,202504,1544,C0183,36,C+
1007,202301,121,C0129,28,A
1160,202403,3507,C0153,39,D
1041,202103,4583,C0176,27,C
1077,202001,2058,C0030,15,F
1160,202004,4749,C0049,39,D-
1067,202401,4098,C0031,27,A-
1137,202201,4967,C0014,7,C-
1088,202501,671,C0002,23,C-
1007,202404,3184,C0198,35,D-
1186,202401,677,C0199,2,A+
1033,202303,55,C0023,36,C-
1043,202202,3985,C0076,30,B
1037,202301,2384,C0086,8,B-
1155,202103,1777,C0197,17,A-
1057,202402,4472,C0089,5,D+
1109,202101,2102,C0037,27,D
1004,202402,3928,C0056,17,D
1037,202101,2533,C0062,29,C
1104,202402,3852,C0114,12,D+
1132,202103,4664,C0058,26,D
1168,202303,1384,C0067,29,D+
1075,202102,259,C0192,34,D-
1001,202102,127,C0029,2,D+
1050,202202,669,C0173,1,D+
1025,202204,3371,C0038,4,D
1054,202403,4602,C0174,34,B+
1011,202504,878,C0184,17,A-
1170,202501,2287,C0170,11,B-
1124,202102,774,C0113,19,D-
1018,202102,681,C0126,13,B-
1081,202301,2198,C0173,36,B-
1103,202503,662,C0171,12,A
1090,202302,1602,C0101,25,D+
1009,202204,4968,C0018,11,A
1125,202303,4189,C0134,40,A+
1175,202003,2474,C0115,26,A-
1018,202503,3775,C0063,37,B
1079,202101,502,C0157,13,B+
1075,202403,4366,C0049,5,D
1184,202002,3054,C0019,23,D-
1153,202202,3673,C0084,8,A-
1056,202204,4029,C0031,28,D+
1128,202101,3328,C0139,25,B
1069,202402,868,C0092,11,B
1032,202301,3051,C0032,26,D-
1175,202003,2166,C0110,14,F
1040,202304,2751,C0084,38,I
1148,202404,2743,C0171,24,F
1089,202102,4862,C0046,20,A
1183,202104,3235,C0127,32,D
1169,202201,4706,C0055,29,A
1023,202001,4145,C0165,37,C-
1012,202103,2948,C0130,36,B-
1032,202404,3709,C0055,30,F
1177,202403,1475,C0161,40,D-
1069,202502,4926,C0066,2,I
1050,202203,4408,C0028,4,D
1105,202004,1697,C0199,40,C-
1146,202302,4907,C0005,36,A-
1124,202304,4773,C0082,31,B-
1074,202403,4486,C0172,25,B-
1043,202504,1530,C0086,38,C-
1073,202001,2084,C0010,26,C+
1124,202501,530,C0178,40,C
1154,202303,4398,C0060,9,C-
1198,202303,4382,C0127,2,A
1057,202301,507,C0152,17,D
1084,202003,1601,C0033,14,C+
1155,202501,648,C0030,16,I
1027,202301,3402,C0197,18,I
1089,202103,3064,C0062,30,A+
1000,202003,4153,C0077,12,D+
1106,202204,1450,C0151,19,I
1122,202101,4735,C0192,33,A
1101,202001,2877,C0040,24,C-
1165,202502,623,C0018,15,B-
1089,202302,2819,C0194,15,C+
1082,202204,1554,C0156,31,C
1162,202403,2876,C0022,11,D+
1057,202502,1194,C0010,2,C+
1142,202102,3985,C0079,23,B
1077,202001,4937,C0057,5,A+
1185,202001,4245,C0060,39,A+
1094,202301,2946,C0164,16,B-
1183,202302,3398,C0182,40,A
1114,202302,4566,C0124,11,B
1141,202302,22,C0076,12,F
1177,202104,1261,C0015,13,B-
1156,202003,2835,C0039,13,A-
1124,202001,4563,C0172,32,C
1160,202503,4799,C0077,38,C-
1181,202303,4082,C0171,12,C+
1089,202403,3626,C0055,18,C+
1158,202503,2727,C0195,16,B-
1146,202503,1142,C0104,3,C+
1118,202104,2913,C0149,7,F
1020,202402,4769,C0182,40,B
1076,202302,2193,C0162,11,F
1039,202501,2862,C0177,33,F
1101,202304,2269,C0053,17,B+
1100,202501,4998,C0094,26,D+
1128,202004,2859,C0187,34,A-
1099,202501,3658,C0096,27,C
1029,202401,4419,C0010,19,A+
1139,202403,2759,C0017,22,D+
1157,202401,4992,C0005,38,B
1106,202101,4170,C0194,23,A-
1115,202204,1836,C0085,17,C+
1136,202501,3706,C0083,28,I
1130,202103,1438,C0174,40,C+
1037,202001,3762,C0048,15,F
1085,202503,1394,C0095,32,A-
1041,202401,522,C0175,24,C
1157,202201,3023,C0033,30,B-
1035,202202,1220,C0145,34,B-
1002,202403,3650,C0189,27,A
1138,202203,494,C0132,22,A+
1017,202501,4884,C0072,7,C-
1031,202503,3681,C0114,21,B
1055,202501,2035,C0200,23,C-
1138,202503,857,C0064,25,A
1175,202103,2515,C0023,30,D
1144,202502,666,C0114,37,C
1126,202501,4384,C0125,32,F
1131,202004,3075,C0167,36,B
1056,202502,3492,C0048,34,D+
1146,202303,2188,C0061,11,A-
1157,202004,4007,C0126,33,B+
1156,202203,2232,C0186,10,B+
1162,202003,2065,C0179,11,B
1169,202102,2130,C0112,34,A
1153,202402,1012,C0108,10,D+
1003,202504,3112,C0200,7,B+
1115,202204,1789,C0136,19,B+
1138,202201,3692,C0117,37,F
1065,202102,4279,C0160,7,B
1053,202202,3223,C0112,31,F
1108,202004,4717,C0190,32,B+
1014,202504,4777,C0029,32,A-
1108,202003,4816,C0104,23,A
1027,202204,4818,C0011,22,A-
1098,202303,3448,C0112,25,D+
1126,202103,797,C0029,15,F
1027,202103,4866,C0151,38,A-
1089,202503,4689,C0101,15,C-
1145,202204,977,C0126,15,D+
1012,202302,2365,C0032,14,D-
1137,202504,3940,C0054,5,C
